#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
26373,80,2244.936718
10649,47,2245.002542
10815,48,2245.073354
10815,48,2245.142171
10815,48,2245.209987
-92634,264,2245.566036
42361,106,2245.719625
10649,47,2245.790436
10815,48,2245.859252
-31785,128,2246.033786
10815,48,2246.106591
10815,48,2246.176404
10815,48,2246.245221
10815,48,2246.314037
-15272,95,2246.445687
10644,47,2246.514504
-133485,88,2246.636182
10815,48,2246.706987
-3685,48,2246.778797
-485,88,2246.90047
10815,48,2246.969289
10815,48,2247.038102
24378,85,2247.161772
10654,47,2247.233579
10815,48,2247.303393
10815,48,2247.372209
10815,48,2247.44302
-20528785,1594,2249.54141
18132,124,2249.718938
10815,48,2249.789749
10815,48,2249.86455
-488285,328,2250.308335
10815,48,2250.378176
14933,126,2250.551712
-83246,167,2250.785089
10815,48,2250.856898
10815,48,2250.926713
24733,87,2251.049383
10654,47,2251.116204
10815,48,2251.193997
-4954985,688,2252.12451
10815,48,2252.194323
10815,48,2252.264137
10815,48,2252.334948
-165896,147,2252.536408
10659,47,2252.608217
10815,48,2252.677033
26860,77,2252.785742
10644,47,2252.856554
-31785,128,2253.029092
10815,48,2253.1009
10815,48,2253.171713
10815,48,2253.241524
10815,48,2253.31433
10815,48,2253.386138
10815,48,2253.455952
-485,88,2253.580618
-485,88,2253.703294
10815,48,2253.777093
-4857785,928,2254.997833
-31785,128,2255.174359
10815,48,2255.247164
-37193588,2486,2258.537372
-993064,444,2259.143753
10654,47,2259.219554
27294,81,2259.336238
10644,47,2259.411038
10815,48,2259.480851
-32415,99,2259.62148
10644,47,2259.691288
24752,85,2259.814958
10654,47,2259.886769
25499,85,2260.008441
24656,85,2260.130118
10654,47,2260.201925
10815,48,2260.273732
10815,48,2260.34554
10815,48,2260.415354
-53819,199,2260.689621
-83251,167,2260.916019
10815,48,2260.989818
10815,48,2261.058635
10815,48,2261.12845
-485,88,2261.252118
-83085,168,2261.480508
10815,48,2261.55431
-143821149,4885,2268.070896
10654,47,2268.144698
10815,48,2268.217504
10815,48,2268.289312
10815,48,2268.36511
10815,48,2268.434925
25192,85,2268.5556
10649,47,2268.621426
-23885,74,2268.731131
10644,47,2268.800945
10815,48,2268.868764
10815,48,2268.938577
10815,48,2269.010386
26565,74,2269.118102
-384603,202,2269.394365
-636,87,2269.516034
10815,48,2269.587838
10815,48,2269.658658
10815,48,2269.725475
-31785,128,2269.901005
10815,48,2269.974808
10815,48,2270.047609
10815,48,2270.117427
10815,48,2270.188238
10815,48,2270.260046
10815,48,2270.331855
10815,48,2270.40466
10815,48,2270.471481
-488285,328,2270.910309
10815,48,2270.982117
10815,48,2271.051932
-1444785,528,2271.754056
10815,48,2271.827858
-62330603,3246,2276.131356
-488285,328,2276.583148
-13631465,1565,2278.683536
10649,47,2278.759333
-476465,286,2279.150286
26040,74,2279.277945
10649,47,2279.349728
-31785,128,2279.528279
10815,48,2279.603082
24668,85,2279.724751
10654,47,2279.794566
10815,48,2279.867372
-2901285,728,2280.832792
10815,48,2280.903603
10815,48,2280.975411
10815,48,2281.04722
26236,73,2281.152937
10649,47,2281.222751
-485,88,2281.351406
10815,48,2281.423187
-229825,220,2281.723413
10644,47,2281.788212
-356985,288,2282.174207
10815,48,2282.243024
10815,48,2282.310843
10815,48,2282.381651
10815,48,2282.450469
10815,48,2282.521284
10815,48,2282.592091
-7345,161,2282.814498
10649,47,2282.88431
10815,48,2282.958428
10815,48,2283.023961
10815,48,2283.093582
-23068,73,2283.201294
10649,47,2283.272104
10815,48,2283.339923
10815,48,2283.412728
39135,149,2283.619177
10649,47,2283.689985
-645479385,10208,2297.35148
10815,48,2297.427277
-17685,48,2297.503075
10815,48,2297.575881
-485,88,2297.698553
1580,76,2297.805268
10644,47,2297.878079
10815,48,2297.949882
-6782985,1088,2299.379065
10815,48,2299.451867
26475,78,2299.566561
-651,87,2299.688235
10815,48,2299.758049
-48764,73,2299.867756
-11879759,1451,2301.776654
10815,48,2301.850457
10815,48,2301.921268
10815,48,2301.99507
10815,48,2302.064883
-51205,73,2302.175589
-651,87,2302.295269
10815,48,2302.369071
-97561,134,2302.553578
10644,47,2302.624389
-9639485,1288,2304.326839
10815,48,2304.399645
10815,48,2304.473448
10815,48,2304.547251
-51205,73,2304.649974
10649,47,2304.721756
-639585,368,2305.209482
10815,48,2305.282286
10815,48,2305.353097
10815,48,2305.422911
10815,48,2305.492727
-488285,328,2305.93255
10815,48,2306.006351
10815,48,2306.076165
-109738971,4200,2311.714098
10644,47,2311.784909
1975,78,2311.897608
10649,47,2311.972409
10815,48,2312.044216
10815,48,2312.119016
10815,48,2312.189825
10815,48,2312.258646
10815,48,2312.32846
10815,48,2312.401262
10815,48,2312.467086
10815,48,2312.533909
10815,48,2312.603694
-627269,386,2313.116351
-39570177,2565,2316.512279
10654,47,2316.588074
10815,48,2316.655894
-179723385,5408,2323.857651
-154385,208,2324.147873
10815,48,2324.224666
10815,48,2324.292485
-485,88,2324.422139
25074,86,2324.549798
43019,117,2324.715355
-1213656,487,2325.362625
-2569985,688,2326.275191
10815,48,2326.34899
10815,48,2326.421796
10815,48,2326.488617
-6101775,674,2327.384223
-492136,287,2327.773186
10815,48,2327.84699
-75004,191,2328.107289
26156,74,2328.214006
-287735,281,2328.594988
-80910781,3685,2333.517833
-42346,47,2333.589641
10815,48,2333.663444
10815,48,2333.735251
10815,48,2333.807063
10815,48,2333.878871
10815,48,2333.95364
10815,48,2334.022484
26860,77,2334.138175
10644,47,2334.207988
27112,80,2334.320687
10644,47,2334.394487
10815,48,2334.466295
-356985,288,2334.854263
10815,48,2334.930058
16102,158,2335.147481
10649,47,2335.216294
10815,48,2335.287105
-485,88,2335.413766
10815,48,2335.482582
10815,48,2335.552396
-206938,282,2335.93637
10649,47,2336.007152
-83085,168,2336.23557
25149,85,2336.357245
10649,47,2336.426063
10815,48,2336.497869
-485,88,2336.623537
10815,48,2336.692347
10815,48,2336.76117
-485,88,2336.88683
-83085,168,2337.1222
10815,48,2337.193011
10815,48,2337.261835
10815,48,2337.333608
10815,48,2337.404447
-485,88,2337.529113
-41032385,2608,2340.974907
10815,48,2341.051703
10815,48,2341.127497
-1444785,528,2341.834608
10815,48,2341.907416
24535,86,2342.031082
26503,76,2342.141786
-656,87,2342.263462
10815,48,2342.334274
25367,85,2342.456945
24376,84,2342.576624
26650,76,2342.68933
10644,47,2342.761137
10815,48,2342.830946
10815,48,2342.899761
-49935,74,2343.006479
-1696256,567,2343.757469
10815,48,2343.831273
-11877,163,2344.05368
15756,125,2344.229208
10649,47,2344.301019
10815,48,2344.371827
10815,48,2344.442642
10815,48,2344.512451
-101656,73,2344.618169
10649,47,2344.691974
10815,48,2344.758793
-485,88,2344.883462
-32921251,1907,2347.437641
-104161951,4127,2352.969851
10815,48,2353.042661
10815,48,2353.118454
10815,48,2353.191259
10815,48,2353.264063
10815,48,2353.334879
24378,85,2353.463531
-31946,127,2353.637074
25483,84,2353.755753
10649,47,2353.825567
10815,48,2353.89239
-1337535,474,2354.524696
10644,47,2354.59052
10815,48,2354.662328
10815,48,2354.731144
10815,48,2354.796974
10815,48,2354.865785
10815,48,2354.936598
10815,48,2355.007406
-149147480420,154565,2562.789154
10654,47,2562.864949
10815,48,2562.937754
-6271685,1048,2564.335023
-9028185,1248,2566.001566
10815,48,2566.07637
10815,48,2566.147177
10815,48,2566.221978
-319745775,7238,2575.927042
10649,47,2576.002841
10815,48,2576.074648
10815,48,2576.144461
10815,48,2576.215275
-342479685,7448,2586.207571
10815,48,2586.283367
26664,77,2586.398061
10644,47,2586.472861
10815,48,2586.546664
10815,48,2586.616475
10815,48,2586.68729
-10922085,1368,2588.495456
10815,48,2588.570256
10815,48,2588.646057
-82666305,3724,2593.628738
10649,47,2593.700548
10815,48,2593.770333
25861,144,2593.978802
10649,47,2594.051608
-34735898,2445,2597.309238
-43635146,2687,2600.931555
10815,48,2601.011345
10815,48,2601.083153
10815,48,2601.150969
10815,48,2601.22178
10815,48,2601.293588
10815,48,2601.363402
-48715,73,2601.470116
10649,47,2601.543919
10815,48,2601.613733
-485,88,2601.739399
10815,48,2601.808213
10815,48,2601.879024
10815,48,2601.947846
10815,48,2602.017655
-31785,128,2602.193184
25063,85,2602.312864
10649,47,2602.382678
26695,75,2602.489366
10644,47,2602.561221
10815,48,2602.631035
-639585,368,2603.137684
10815,48,2603.210493
10815,48,2603.281298
10815,48,2603.357095
10815,48,2603.426909
-1611813,594,2604.212808
10815,48,2604.284588
41652,119,2604.454166
10649,47,2604.523976
10815,48,2604.594787
10815,48,2604.663606
10815,48,2604.735411
-11219,163,2604.955822
10649,47,2605.027631
16875,127,2605.207151
10815,48,2605.281952
10815,48,2605.352759
10815,48,2605.420581
10815,48,2605.490394
-2782715,673,2606.37403
10664,47,2606.45083
10815,48,2606.519644
10815,48,2606.589455
-245685,248,2606.921573
-4780919,963,2608.200152
10649,47,2608.268969
10815,48,2608.340777
10815,48,2608.412587
10815,48,2608.482403
10815,48,2608.555207
-130282,237,2608.876349
10649,47,2608.949152
-2569985,688,2609.853734
-158912985,5088,2616.667525
16667,126,2616.850042
10649,47,2616.930821
-148987785,4928,2623.536168
10815,48,2623.612967
10815,48,2623.690763
-45775,198,2623.962032
10649,47,2624.032843
10815,48,2624.107643
10815,48,2624.177462
10815,48,2624.249265
10815,48,2624.318081
45193,117,2624.488628
-5495604,1031,2625.849987
10644,47,2625.922793
10815,48,2625.991609
10815,48,2626.062419
10815,48,2626.132232
10815,48,2626.204044
10815,48,2626.273854
10815,48,2626.343668
-982428211,12073,2642.537395
-7865751,1167,2644.152078
10815,48,2644.227876
26383,73,2644.330602
10649,47,2644.40241
10815,48,2644.47419
10815,48,2644.545028
-538113508,9366,2657.092502
10654,47,2657.167298
-48320,116,2657.33884
-4776642,962,2658.621413
10815,48,2658.696212
-11466,166,2658.925599
-17683785,1728,2661.220468
-14985,88,2661.351118
-145533,204,2661.631371
10649,47,2661.704174
10815,48,2661.776979
10815,48,2661.848788
10815,48,2661.917603
10815,48,2661.986421
-1681522185,16448,2684.054446
10815,48,2684.134234
10815,48,2684.210032
10815,48,2684.281839
10815,48,2684.353648
10815,48,2684.425456
10815,48,2684.494273
10815,48,2684.568047
10815,48,2684.640852
10815,48,2684.712688
10815,48,2684.782502
10815,48,2684.850321
10815,48,2684.92213
-60774946,3206,2689.186732
10654,47,2689.261535
10815,48,2689.334338
10815,48,2689.410135
10815,48,2689.48294
10815,48,2689.551757
-24338017185,62448,2773.451551
10815,48,2773.530344
-83085,168,2773.764714
10815,48,2773.834528
10815,48,2773.904341
10815,48,2773.978145
-18535085,1768,2776.332854
10815,48,2776.410644
10815,48,2776.478463
-2918038294,21669,2805.711392
-11953871441,43813,2864.826849
-44355086985,84288,2978.172984
10815,48,2978.249778
10815,48,2978.322582
10815,48,2978.394391
10815,48,2978.465201
10815,48,2978.536012
10815,48,2978.610813
10815,48,2978.679628
10815,48,2978.750411
10815,48,2978.818258
-5780385,1008,2980.174633
10815,48,2980.249435
10815,48,2980.320244
10815,48,2980.391055
-485,88,2980.517717
10815,48,2980.588528
10815,48,2980.658341
10815,48,2980.727158
10815,48,2980.796971
10815,48,2980.86579
10815,48,2980.9356
-445473485,8488,2992.269313
-607928,405,2992.823803
10649,47,2992.896636
10815,48,2992.968443
-25517260405,63897,3078.778138
10649,47,3078.852935
10815,48,3078.930727
-101658,148,3079.136178
-465691446,8758,3090.858849
-69244866906,105342,3232.548216
10815,48,3232.62501
10815,48,3232.697816
-3894335,833,3233.819818
10649,47,3233.89362
-52833330,2988,3237.911053
10815,48,3237.98785
10815,48,3238.060654
10815,48,3238.136452
10815,48,3238.206264
10815,48,3238.273084
-84064494,3740,3243.250784
10815,48,3243.327581
-620322885,10008,3256.807559
26236,78,3256.926239
10649,47,3256.999048
-95424105,3834,3262.093431
10664,47,3262.169226
10815,48,3262.249016
-1358770,553,3262.993027
-76596,73,3263.102736
-83956,127,3263.284249
-8631606885,37208,3313.264684
10815,48,3313.339487
-20939815,1914,3315.889673
26183,72,3316.017173
10649,47,3316.089847
-42323685,2648,3319.676259
-232233863885,192808,3578.878919
10815,48,3578.954716
-727329237,10866,3593.579963
-3011415,768,3594.616165
-83256,167,3594.855555
10815,48,3594.929362
-245685,248,3595.267453
-2135029785,18528,3620.141981
10815,48,3620.215784
10815,48,3620.286596
10815,48,3620.358405
-1967385,608,3621.171231
10815,48,3621.247029
10815,48,3621.31784
10815,48,3621.385659
-8359856861,36639,3670.598154
-34875885,2408,3673.839486
10815,48,3673.916286
-5655257,955,3675.196862
10649,47,3675.271658
-29955974,2153,3678.119049
-7244000,1164,3679.693841
16809,124,3679.869372
10649,47,3679.940189
-280967573908,212073,3964.761056
-748082,398,3965.308594
-1444951,527,3966.024679
10815,48,3966.101474
10815,48,3966.175277
10815,48,3966.247086
10815,48,3966.317895
10815,48,3966.388706
-56336685,3048,3970.454841
4970,108,3970.614415
4884,104,3970.764015
10649,47,3970.83283
10815,48,3970.904639
10815,48,3970.976452
10815,48,3971.047259
10815,48,3971.114079
1965,74,3971.224783
-31956,127,3971.400314
10815,48,3971.472122
10815,48,3971.540938
-2524061,725,3972.511346
10654,47,3972.57917
10815,48,3972.649946
10815,48,3972.718791
-12586678,1592,3974.85309
10649,47,3974.925893
10815,48,3974.996704
10815,48,3975.066517
10815,48,3975.138327
10815,48,3975.208138
10815,48,3975.277952
-72151708,3485,3979.882648
-83251,167,3980.122008
10815,48,3980.196807
61193,153,3980.407244
10644,47,3980.48005
10815,48,3980.548867
-245685,248,3980.88397
10815,48,3980.955779
10815,48,3981.021603
10815,48,3981.090419
10815,48,3981.160232
10815,48,3981.228054
10815,48,3981.298862
10815,48,3981.364686
10815,48,3981.434499
10815,48,3981.501322
-210987105,5975,3989.501533
10664,47,3989.573341
10815,48,3989.643154
10815,48,3989.711971
10815,48,3989.782781
-1170073785,13728,4008.163299
10815,48,4008.240065
10815,48,4008.312903
10815,48,4008.386701
10815,48,4008.459506
-311415,134,4008.646015
10649,47,4008.715822
10815,48,4008.784638
10815,48,4008.854454
10815,48,4008.924237
10815,48,4008.994084
10815,48,4009.064889
10815,48,4009.1367
10815,48,4009.205513
41769,120,4009.37107
10644,47,4009.439887
10815,48,4009.5097
10815,48,4009.580511
4941,173,4009.814888
10644,47,4009.886692
-138989,156,4010.102117
10649,47,4010.168945
10815,48,4010.237754
10815,48,4010.309562
-26748077,2127,4013.126039
10649,47,4013.204825
-34485,88,4013.328467
-485,88,4013.456154
10815,48,4013.52796
-7791938,1205,4015.139655
24591,84,4015.26133
-167665227,5254,4022.269603
10664,47,4022.342408
10815,48,4022.41222
10815,48,4022.48403
10815,48,4022.555838
10815,48,4022.628643
10815,48,4022.699454
-99422300,2862,4026.478355
10644,47,4026.553155
-25054185,2048,4029.296829
-34875885,2408,4032.525193
-145947,293,4032.931113
10664,47,4033.001922
10815,48,4033.07373
1881,79,4033.192413
10644,47,4033.262227
10815,48,4033.333037
10815,48,4033.407838
-160272,113,4033.563423
10649,47,4033.629246
-74813,73,4033.733967
10649,47,4033.802782
-60869,204,4034.077055
-101990,125,4034.259561
10654,47,4034.335359
10815,48,4034.406169
10815,48,4034.475982
-31785,128,4034.656502
10815,48,4034.729306
10815,48,4034.800117
10815,48,4034.869931
10815,48,4034.938719
10815,48,4035.010554
10815,48,4035.080369
10815,48,4035.149184
10815,48,4035.219
10815,48,4035.286816
10815,48,4035.357625
10815,48,4035.427447
10815,48,4035.496256
10815,48,4035.565073
10815,48,4035.634886
10815,48,4035.706694
10815,48,4035.77551
-38509,108,4035.92511
10644,47,4035.995919
-179723385,5408,4043.187705
10815,48,4043.261509
10815,48,4043.333285
10815,48,4043.408111
10815,48,4043.475933
-113308,188,4043.731251
-10081454551,40207,4097.830681
-356985,288,4098.230611
10815,48,4098.306411
-1444785,528,4099.015514
10815,48,4099.095301
10815,48,4099.170103
10815,48,4099.24191
10815,48,4099.310726
-259185,248,4099.647825
-131368,245,4099.97894
10649,47,4100.047755
24576,86,4100.16844
-32194776,2354,4103.275131
10649,47,4103.347936
10815,48,4103.419745
10815,48,4103.492551
10815,48,4103.563364
-48715,73,4103.674065
-169158351,5247,4110.702284
10815,48,4110.779078
10815,48,4110.853878
10815,48,4110.929679
10815,48,4111.002481
-37646311,2514,4114.333584
-3252736,767,4115.362828
10815,48,4115.437629
10815,48,4115.510438
10815,48,4115.58324
-10922085,1368,4117.390411
10815,48,4117.465211
-9028185,1248,4119.1158
10815,48,4119.1906
10815,48,4119.262382
10815,48,4119.331225
10815,48,4119.402033
10815,48,4119.476835
41833,119,4119.64339
10644,47,4119.716193
10815,48,4119.784014
10815,48,4119.857817
10815,48,4119.923642
10815,48,4119.994425
10815,48,4120.067255
10815,48,4120.140063
9823,86,4120.259743
-59740,106,4120.408346
-44966451,2727,4124.071556
10815,48,4124.142368
10815,48,4124.214177
-6963336,1109,4125.712173
-70189,156,4125.927598
10649,47,4126.000402
10815,48,4126.070216
10815,48,4126.142995
4729,107,4126.293619
-40700135,2596,4129.718469
10649,47,4129.791244
10815,48,4129.862082
10815,48,4129.931896
10815,48,4129.999715
10815,48,4130.069531
-3441001,790,4131.13169
-556806,289,4131.525637
-154551,207,4131.812869
10815,48,4131.885647
-10198866,1366,4133.694838
10654,47,4133.767646
10815,48,4133.838459
-83654473,3237,4138.155031
42930,117,4138.328573
10649,47,4138.397384
10815,48,4138.473183
10815,48,4138.542995
-16587135,1593,4140.634405
-1967551,607,4141.444242
10815,48,4141.518042
-116195,95,4141.654651
10644,47,4141.725492
10815,48,4141.795303
10815,48,4141.865117
-35702,105,4142.01372
10649,47,4142.084504
10815,48,4142.156336
-20417385099,57242,4219.104709
10815,48,4219.182502
10815,48,4219.257302
10815,48,4219.330107
10815,48,4219.404907
10815,48,4219.476716
10815,48,4219.548523
-23935,74,4219.659227
24241,85,4219.780902
-99891619,4084,4225.227349
-130403,119,4225.404874
25432,85,4225.528545
10649,47,4225.599355
10815,48,4225.666176
10815,48,4225.740973
-239085,168,4225.970363
10815,48,4226.042171
10815,48,4226.110959
10815,48,4226.181798
10815,48,4226.251608
10815,48,4226.322422
40923,123,4226.495958
10644,47,4226.565772
-485,88,4226.690435
10815,48,4226.761248
-1685,48,4226.83206
10815,48,4226.898881
10815,48,4226.967697
10815,48,4227.037511
-103635,74,4227.144226
25224,83,4227.267895
-651,87,4227.388572
10815,48,4227.459383
20853,120,4227.624941
10649,47,4227.695752
10815,48,4227.768557
16676,126,4227.941095
-31785,128,4228.118622
-356985,288,4228.510574
-204665085,5768,4236.230946
-252773163,6439,4244.885816
-782195,445,4245.494189
10654,47,4245.565997
10815,48,4245.638803
10815,48,4245.712605
-44780229,2764,4249.378808
10649,47,4249.452611
10815,48,4249.523422
10815,48,4249.592239
-31785,128,4249.766772
10815,48,4249.841573
64520,191,4250.10387
10815,48,4250.177673
10815,48,4250.247486
10815,48,4250.322286
10815,48,4250.391103
10815,48,4250.460917
10815,48,4250.529732
-3953389,885,4251.696614
10649,47,4251.768429
-485,88,4251.895084
10815,48,4251.966889
10815,48,4252.037702
10815,48,4252.104528
10815,48,4252.175339
